GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.functions.masking,ColumnMask.Masker,39,0,2,0,8,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.functions.masking,ReplaceMaskingFunction.new MaskingFunction.Factory() {...},45,6,2,0,6,1,2,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.functions.masking,NullMaskingFunction,14,12,0,0,4,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.cql3.functions.masking,MaskingFunction.Factory,0,7,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.diag.store,DiagnosticEventMemoryStore,111,0,12,0,22,0,14,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,NonTokenizingOptions.OptionsBuilder,56,0,4,0,18,0,7,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,StandardTokenizerOptions.OptionsBuilder,114,0,8,0,36,0,14,0,10,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,NoOpAnalyzer,33,0,2,0,13,0,6,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,DelimiterTokenizingOptions,66,0,6,0,14,0,6,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,NonTokenizingAnalyzer,194,0,24,0,45,0,21,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,NonTokenizingAnalyzer.new HashSet() {...},11,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,StandardAnalyzer.new HashSet() {...},11,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,DelimiterAnalyzer.new AbstractIterator() {...},81,0,14,0,11,0,9,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,DelimiterAnalyzer.new HashMap() {...},13,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,DelimiterTokenizingOptions.OptionsBuilder,12,0,0,0,3,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,StandardAnalyzer.TokenType,134,0,2,0,18,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,DelimiterAnalyzer,53,0,0,0,15,0,8,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,NonTokenizingOptions,94,0,6,0,28,0,13,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,StandardAnalyzer,239,0,26,0,61,0,27,0,14,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,StandardTokenizerOptions,153,0,8,0,48,0,25,0,19,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,AbstractAnalyzer,51,0,4,0,13,0,8,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sasi.analyzer,StandardTokenizerImpl,881,0,81,0,238,0,80,0,32,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriter,6,0,0,0,1,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.Single,128,0,14,0,21,0,19,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalDeepTrieWriterPageAware,394,0,42,0,63,0,33,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,ValueIterator.IterationPosition,38,0,0,0,7,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.Dense12,167,0,16,0,29,0,15,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,ReverseValueIterator,296,0,40,0,76,0,27,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,Walker,700,0,52,0,149,0,55,0,29,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.Dense,294,0,36,0,59,0,30,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.SingleNoPayload12,127,0,18,0,22,0,19,0,10,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.Types,304,0,10,0,25,0,7,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.SingleNoPayload4,88,0,12,0,16,0,14,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterBase.BaseNode,129,0,8,0,29,0,16,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalDeepTrieWriterPageAware.Recursion,52,0,6,0,21,0,6,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalDeepTrieWriterPageAware.RecalcTotalSizeRecursion,79,0,6,0,15,0,7,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterPageAware,815,0,92,0,137,0,58,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterPageAware.Node,200,0,20,0,34,0,18,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.PayloadOnly,38,0,0,0,14,0,12,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode,225,0,30,0,44,0,28,0,13,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterSimple.Node,63,0,6,0,12,0,8,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterBase.PTail,15,0,0,0,5,0,5,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,ValueIterator,362,0,50,0,91,0,36,0,11,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,ReverseValueIterator.IterationPosition,15,0,0,0,6,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.Sparse12,188,0,24,0,27,0,19,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,Walker.TransitionBytesCollector,97,0,6,0,16,0,10,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterBase,248,0,18,0,60,0,18,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.LongDense,22,0,0,0,6,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalTrieWriterSimple,137,0,4,0,27,0,7,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,TrieNode.Sparse,248,0,30,0,48,0,26,0,11,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalDeepTrieWriterPageAware.WriteRecursion,153,0,8,0,17,0,8,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.tries,IncrementalDeepTrieWriterPageAware.WritePartialRecursion,157,0,10,0,29,0,9,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans,385,579,47,43,68,104,37,40,6,23
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesAtEndpoint,134,221,20,20,23,50,19,29,7,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,DynamicEndpointSnitch.new Runnable() {...},0,10,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,DynamicEndpointSnitch.new Runnable() {...},0,10,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaLayout.ForTokenWrite,5,64,0,4,1,11,1,5,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaLayout.ForTokenRead,25,5,2,0,4,2,3,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForTokenRead,0,22,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.AsList,7,21,0,0,2,6,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsForToken.Builder,40,69,8,3,7,12,6,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SnitchUtils,54,0,2,0,10,0,2,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadata.Topology.Builder,18,250,7,17,6,50,7,15,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Replicas,49,131,6,16,9,32,7,13,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,CloudstackSnitch,159,0,12,0,37,0,13,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SimpleSeedProvider,41,103,5,7,12,22,5,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SnitchProperties,150,0,10,0,36,0,15,0,10,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsByReplica.Builder,0,34,0,0,0,7,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractCloudMetadataServiceConnector,199,0,6,0,37,0,9,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaLayout,71,108,10,4,17,26,10,10,4,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsByRange,0,15,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReconnectableSnitchHelper,157,0,28,0,42,0,25,0,11,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaLayout.ForWrite,10,31,2,4,1,10,3,5,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.new Collector() {...},6,33,0,0,0,9,1,6,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList,123,196,21,17,20,29,18,22,5,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,LocalStrategy,1,34,0,0,1,12,1,7,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicationStrategy,164,485,27,39,28,102,26,34,6,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaMap.EntrySet,43,0,2,0,5,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaMap.AbstractImmutableSet,8,11,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InetAddressAndPort.Serializer,85,89,12,5,12,21,10,7,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.SharedForTokenRead,0,22,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Endpoints,19,178,7,15,4,36,7,23,1,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MetadataServiceConnector.EC2MetadataType,46,0,0,0,7,0,5,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InOurDc,10,60,5,9,2,15,7,6,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsForRange.Builder,50,59,8,3,8,11,7,5,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MetadataServiceConnector.V1Connector,28,0,0,0,4,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaCollection.Builder,0,28,0,2,0,5,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractCloudMetadataServiceConnector.DefaultCloudMetadataServiceConnector,4,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,PropertyFileSnitch.new WrappedRunnable() {...},0,11,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SimpleStrategy,33,170,6,14,5,36,5,14,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadata.Topology,0,74,0,2,0,15,0,9,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicationStrategy.ReplicaCache,6,80,4,6,3,18,4,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsForRange,33,124,4,10,5,23,7,14,3,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection,22,246,1,35,6,58,5,36,4,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MetadataServiceConnector,42,0,0,0,6,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsForToken,37,112,2,8,6,23,8,16,6,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,IEndpointSnitch,5,15,0,0,1,4,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadataDiagnostics,8,12,1,1,1,4,1,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaMap.KeySet,9,20,0,0,2,3,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForRangeRead,0,38,0,0,0,7,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadata.new AbstractIterator() {...},0,75,0,10,0,12,0,7,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,GossipingPropertyFileSnitch,224,0,32,0,55,0,23,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AzureSnitch,110,0,18,0,21,0,13,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RackInferringSnitch,23,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MetadataServiceConnector.V2Connector,212,0,14,0,38,0,13,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractNetworkTopologySnitch,4,91,6,18,2,20,6,8,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans.new ReplicaPlans.Selector() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans.new ReplicaPlans.Selector() {...},70,11,5,1,13,3,3,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans.new ReplicaPlans.Selector() {...},39,101,9,9,6,16,7,8,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointSnitchInfo,20,10,0,0,5,3,5,2,5,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaLayout.ForRangeRead,25,8,2,0,4,3,3,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicationStrategy.ReplicaHolder,0,12,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InetAddressAndPort,139,204,12,16,24,50,18,26,8,22
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SimpleSnitch,0,11,0,0,0,5,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaMultimap.Builder,0,46,0,0,0,11,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractEndpointSnitch,6,48,3,5,0,9,2,9,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InetAddressAndPort.FwdFrmSerializer,30,67,7,5,3,17,6,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsByReplica,12,4,0,0,2,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,GoogleCloudSnitch,30,0,0,0,8,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesAtEndpoint.Builder,33,81,5,6,4,16,6,7,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.SharedForRangeRead,13,9,0,0,1,2,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForPaxosWrite,0,17,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.AbstractForRead,10,48,1,3,1,7,2,7,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SystemReplicas,6,34,1,1,2,7,2,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,PendingRangeMaps,70,267,7,19,13,56,6,19,1,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaMultimap,32,58,6,0,6,16,6,11,3,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesByEndpoint.Builder,0,17,0,0,0,5,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Replica,92,182,14,12,15,32,17,17,6,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,PropertyFileSnitch,156,272,21,27,20,72,18,16,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan,0,10,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForWrite,21,84,1,1,2,14,3,11,2,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractCloudMetadataServiceSnitch,145,0,20,0,30,0,16,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,NetworkTopologyStrategy.DatacenterEndpoints,7,122,3,11,1,26,3,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaMap,31,159,4,16,6,33,6,15,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MultiRegionSnitch,77,0,2,0,22,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadataEvent,34,0,0,0,10,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,DynamicEndpointSnitch,189,564,26,62,39,123,33,46,13,22
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForRead,22,0,4,0,1,0,4,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicationFactor,153,98,32,8,17,22,23,11,3,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InOurDc.ReplicaTester,0,14,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InOurDc.EndpointTester,0,13,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,NetworkTopologyStrategy,126,393,27,39,18,86,26,24,4,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AlibabaCloudSnitch,27,0,0,0,7,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Replicas.ReplicaCount,9,35,2,4,2,7,3,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsByRange.Builder,0,26,0,0,0,7,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.AbstractReplicaPlan,4,31,1,1,0,12,1,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2Snitch,172,0,18,0,39,0,16,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList.new Iterator() {...},4,44,1,3,0,6,1,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList.new Iterator() {...},8,93,2,8,0,15,2,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList.new Iterator() {...},0,47,0,2,0,5,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractCloudMetadataServiceConnector.HttpException,12,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadata,774,1694,100,132,123,358,97,98,19,60
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesByEndpoint,0,15,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadataEvent.TokenMetadataEventType,0,24,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaCollection.Builder.Conflict,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,IncomingStreamMessage,47,31,10,0,6,8,7,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,OutgoingStreamMessage,21,85,5,5,4,29,6,7,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,IncomingStreamMessage.new StreamMessage.Serializer() {...},50,43,4,2,8,9,5,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareAckMessage,0,11,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,KeepAliveMessage.new StreamMessage.Serializer() {...},7,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,CompleteMessage,0,11,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,CompleteMessage.new StreamMessage.Serializer() {...},0,10,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynMessage.new StreamMessage.Serializer() {...},0,134,0,12,0,22,0,10,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,KeepAliveMessage,6,5,0,0,3,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessageHeader.FileMessageHeaderSerializer,67,92,4,6,10,21,3,6,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareAckMessage.new StreamMessage.Serializer() {...},0,10,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,SessionFailedMessage.new StreamMessage.Serializer() {...},0,10,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,OutgoingStreamMessage.new StreamMessage.Serializer() {...},7,16,0,0,2,6,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynAckMessage.new StreamMessage.Serializer() {...},0,74,0,6,0,14,0,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,ReceivedMessage.new StreamMessage.Serializer() {...},0,27,0,0,0,6,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamInitMessage.StreamInitMessageSerializer,0,130,0,10,0,25,0,8,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamInitMessage,0,81,0,0,0,17,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,ReceivedMessage,0,35,0,0,0,8,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessage,11,39,0,0,2,9,2,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynMessage,0,66,0,2,0,13,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessage.Type,18,190,4,6,3,26,4,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynAckMessage,0,53,0,2,0,11,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,SessionFailedMessage,0,11,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessageHeader,58,88,12,0,6,22,8,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,NoOpFallbackLoggingSupport,16,0,0,0,6,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,VirtualTableAppender,140,0,14,0,37,0,16,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LoggingSupportFactory,8,22,1,3,2,6,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LogbackLoggingSupport,173,97,26,12,36,27,19,9,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LogbackLoggingSupport.SMAwareReconfigureOnChangeFilter,30,0,4,0,11,0,4,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LoggingSupport,4,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorService,27,78,1,5,5,26,4,8,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,TokenRange.EndpointDetails,77,0,6,0,12,0,7,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.RepairCommandExecutorHandle,3,5,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService,242,169,27,7,73,49,35,9,19,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FailureRecordingCallback,21,6,0,0,6,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.12.new SimpleFileVisitor() {...},66,110,9,15,9,22,8,7,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.RowCacheSerializer,92,4,8,0,17,1,7,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,AbstractWriteResponseHandler,276,127,36,12,60,40,28,13,7,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.StartupCheckType,0,70,0,0,0,11,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ClientState,379,413,67,51,82,112,60,49,15,35
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService,940,720,109,50,205,165,113,41,41,33
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.KeyCacheSerializer,362,13,26,0,78,3,21,1,8,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector,183,349,30,26,47,72,27,16,5,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DatacenterWriteResponseHandler,4,37,1,5,0,10,1,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector.State,0,60,0,0,0,12,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,SnapshotVerbHandler,78,0,6,0,16,0,6,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.LeavingReplica,66,0,8,0,15,0,8,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.Holder,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CassandraDaemon.NativeAccess,4,3,0,0,2,1,2,1,2,1
