GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiFormatFactory,0,10,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter.Builder,158,0,8,0,37,0,12,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiVersion,69,16,9,1,19,4,24,1,19,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat,103,28,4,0,29,8,18,4,16,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components.Types,3,13,0,0,1,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableWriterFactory,20,3,0,0,4,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReader.Builder,26,0,0,0,9,0,6,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableSpecificMetricsProviders,0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReaderLoadingBuilder,457,0,46,0,76,0,32,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableReaderFactory,25,3,0,0,5,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components,3,56,0,0,1,8,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CollatedViewIndexBuilder,125,0,12,0,32,0,10,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex,765,179,80,8,151,39,94,11,46,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions,3,53,0,2,1,11,1,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},36,4,2,0,5,1,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},6,3,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},79,4,8,0,12,1,9,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},54,3,4,0,9,1,4,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},50,4,6,0,8,1,7,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,11,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,9,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor,200,354,37,27,36,76,32,22,3,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver,278,174,24,10,46,36,29,12,13,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.AlwaysSpeculatingReadExecutor,31,0,2,0,8,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy.Kind,0,54,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.ResolveContext,10,38,4,2,0,7,3,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,PercentileSpeculativeRetryPolicy,71,90,7,5,12,17,6,10,2,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AlwaysSpeculativeRetryPolicy,23,5,0,0,6,1,6,1,6,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy,44,0,10,0,11,0,6,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.SpeculatingReadExecutor,122,0,16,0,28,0,13,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ResponseResolver,35,44,3,1,6,12,3,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.NeverSpeculatingReadExecutor,8,15,3,1,1,5,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,NeverSpeculativeRetryPolicy,31,5,4,0,6,1,8,1,6,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReadCallback,249,181,46,18,37,46,34,11,5,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DigestResolver,151,98,25,9,28,22,19,8,2,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundary,16,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Serializer,317,13,34,0,55,5,28,2,11,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.DelayInjector,12,0,0,0,4,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectAllSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.LocalDataResponse,16,28,0,0,4,6,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange,328,59,46,0,58,13,39,10,16,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutableDeletionInfo.Builder,64,19,8,0,10,7,5,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush.new WrappedRunnable() {...},0,19,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery.new ReadQuery() {...},28,10,0,0,12,3,12,3,12,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PreHashedDecoratedKey,0,22,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.SelectionDeserializer,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.FlushReason,0,224,0,0,0,23,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders,9,60,5,11,0,11,4,7,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns,156,360,18,40,25,73,26,38,12,23
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new RepairedDataInfo() {...},6,4,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaries,196,153,41,21,26,34,31,16,6,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},47,92,5,5,9,17,6,7,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.Serializer,124,1,16,0,28,1,11,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,WriteType,0,84,0,0,0,9,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new LifecycleNewTracker() {...},4,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new Runnable() {...},8,103,1,3,0,13,2,3,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand,247,325,33,25,48,77,35,33,11,28
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.LegacySerializer,29,52,5,5,7,12,5,6,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBound,40,13,2,0,5,3,5,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.ForKey,6,10,2,2,1,1,3,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyPartitionIterator,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredValidation,127,28,8,4,21,9,8,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling.ExpirationDateOverflowPolicy,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredRowIterator,1,26,2,2,0,6,2,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ConsistencyLevel,237,302,38,18,49,50,36,18,8,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators,11,47,2,2,2,10,3,5,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableSinglePartitionReadCommand,3,51,0,0,1,7,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.ArrayBackedSlices,515,54,74,6,97,13,46,9,9,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.SizeOnlyCacheableSerialization,0,45,0,4,0,9,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraTableWriteHandler,0,21,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MessageParams,15,28,0,2,5,9,3,5,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraKeyspaceWriteHandler,71,58,13,5,22,18,11,4,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling,132,42,13,4,17,13,10,4,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter,877,10,76,0,164,4,50,2,12,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Serializer,130,3,22,0,28,1,14,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Group,0,67,0,4,0,12,0,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace.BootstrapState,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Kind,0,34,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspaceMigrator41,455,327,59,7,43,37,38,10,6,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.RowPositionSerializer,87,3,8,0,20,1,7,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundOrBoundary,1,15,1,3,0,3,1,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Deserializer,29,0,0,0,3,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Keyspace,678,611,81,57,125,137,76,47,23,31
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation,305,247,42,9,60,54,33,23,10,20
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation,588,0,61,0,124,0,55,0,24,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager,52,262,13,25,6,49,11,16,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectory,23,50,3,5,6,11,6,6,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.Serializer,0,52,0,0,0,9,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice,286,170,62,22,50,28,43,18,6,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.VirtualTablePartitionRangeReadCommand,3,48,0,0,1,7,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableGroup,19,20,1,1,3,4,2,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.RowBuilder,261,170,42,16,36,42,31,14,3,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},24,27,3,1,5,6,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,StorageHook,6,12,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.MutationBuilder,30,105,4,8,3,20,4,7,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionPurger,0,34,0,8,0,3,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery,2,7,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.FileType,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CachedHashDecoratedKey,31,8,2,0,8,3,2,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBound,17,47,1,1,3,9,4,7,3,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.new Slice() {...},10,7,2,0,2,2,3,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.RemoteDataResponse,8,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering,44,117,8,12,5,18,7,10,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBaseRowIterator,5,43,1,1,1,15,2,9,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractCompactionController,14,16,1,1,3,7,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.PartitionUpdateBuilder,73,142,11,7,13,29,9,8,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TypeSizes,41,54,5,5,10,17,11,10,7,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadExecutionController,150,140,18,16,34,33,20,14,6,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionInfo,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SchemaCQLHelper,56,84,1,3,5,17,7,6,6,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo,108,166,17,21,16,33,17,28,7,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RejectException,20,0,0,0,8,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore,3014,2550,344,156,591,511,323,166,113,126
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices,9,56,2,6,1,11,3,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},105,232,13,23,17,45,10,16,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.DigestResponse,34,0,2,0,11,0,9,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.Serializer,171,3,16,0,39,1,14,1,6,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder,8,18,0,0,1,4,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadQuery,65,9,8,0,11,1,9,1,5,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.new Transformation() {...},0,25,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Serializer,116,3,6,0,22,1,6,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Digest.new Digest() {...},16,0,2,0,4,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader,80,293,3,11,13,59,10,29,7,25
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.MutationSerializer,60,161,6,10,9,37,5,12,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns,81,183,21,21,7,33,21,17,4,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectories,59,72,10,4,10,14,9,6,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList.new AbstractIterator() {...},111,0,12,0,9,0,8,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList.new AbstractIterator() {...},0,27,0,2,0,4,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary.Serializer,13,66,2,2,5,15,2,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.SSTableLister,198,95,28,10,43,25,24,8,6,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.OnTxnErr,0,24,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Serializer,59,303,8,16,6,59,7,15,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBasePartitionIterator,4,6,0,0,1,4,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredDeserializer,26,164,6,14,5,42,6,14,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager.VersionedRangesAtEndpoint,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},5,6,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList,898,865,114,70,130,142,92,44,17,27
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundOrBoundary,16,15,3,3,3,3,3,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DisallowedDirectories,97,48,10,0,28,12,15,5,10,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories,921,862,106,74,157,156,93,59,26,36
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Paging,129,0,14,0,22,0,15,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Serializer,120,287,27,35,21,68,22,22,2,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractReadCommandBuilder.PartitionRangeBuilder,131,71,22,6,23,16,19,3,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns.Serializer,298,243,47,25,70,57,30,17,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.InputCollector,142,69,21,7,29,18,16,6,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new Transformation() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractReadCommandBuilder,348,73,54,7,58,19,45,5,14,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.ArrayBackedBuilder,59,132,11,9,8,24,11,11,2,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush,146,412,12,28,23,95,12,13,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractArrayClusteringPrefix,2,46,1,3,0,9,1,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractBufferClusteringPrefix,44,22,7,1,7,7,4,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadQuery,16,59,7,7,4,9,6,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractReadQuery,48,40,2,0,12,13,3,7,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse,176,15,14,0,29,4,13,3,6,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new SSTableReadsListener() {...},0,6,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},0,21,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,KeyspaceNotDefinedException,4,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices,22,7,0,0,10,2,10,2,10,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Component,145,110,19,9,19,22,19,6,8,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder.OneClusteringBuilder,85,88,17,11,17,19,15,8,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstone,46,15,6,0,7,6,6,3,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClustering,23,51,6,4,5,9,6,4,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.InvalidDeletionTime,9,0,0,0,4,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns.Builder,18,119,4,22,2,22,4,15,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.new CBuilder() {...},30,3,0,0,9,1,9,1,9,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder.MultiClusteringBuilder,364,139,48,14,65,29,31,8,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.AbstractBuilder,0,40,0,0,0,14,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PerDiskFlushExecutors,23,61,3,5,4,14,3,6,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo.ExpiringLivenessInfo,67,56,6,4,11,14,8,9,4,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredPartitionIterator,0,9,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.Deserializer,19,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClustering,20,27,4,4,4,6,4,5,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PaxosRepairHistoryLoader,32,6,4,0,7,1,3,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DecoratedKey,216,141,18,20,34,34,21,20,10,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PostFlush,15,53,3,3,4,14,3,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.QueryCancellationChecker,8,35,1,3,2,11,1,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyRowIterator,0,8,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime,32,204,9,23,6,38,10,27,1,20
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.CachedSerialization,0,18,0,0,0,6,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary,52,43,4,2,9,7,5,5,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraWriteContext,1,30,1,1,0,11,1,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.RefViewFragment,4,12,0,0,2,5,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo.ExpiredLivenessInfo,17,20,2,2,1,7,3,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace,2297,2318,144,86,356,375,132,84,40,61
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Kind,133,191,42,9,24,26,41,10,16,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.PartitionUpdateCollector,17,59,2,2,3,14,5,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,NativeClustering,128,217,14,8,21,40,16,10,6,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,IMutation,0,52,0,6,0,10,0,6,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new PurgeFunction() {...},0,33,0,0,0,6,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Builder,138,91,23,9,32,17,19,6,5,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutationExceededMaxSizeException,138,0,8,0,30,0,9,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutableDeletionInfo,160,262,28,40,22,51,25,37,5,23
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Digest,95,256,6,4,21,44,10,14,6,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new MoreRows() {...},122,0,18,0,23,0,13,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferDecoratedKey,22,14,1,1,3,6,4,3,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand,702,1015,99,111,147,230,90,63,18,30
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,StorageHook.new StorageHook() {...},0,22,0,0,0,5,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo,101,43,11,3,24,15,14,5,8,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBound,87,92,24,12,10,19,22,12,5,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.Serializer,50,66,4,4,9,13,5,7,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractOnHeapClusteringPrefix,4,29,0,0,1,10,1,7,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadQuery.Group,96,131,6,6,12,23,17,10,12,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringComparator,458,200,56,20,101,39,55,19,18,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,NativeDecoratedKey,53,50,4,2,9,12,6,5,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectoryCandidate,43,10,4,0,11,4,5,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.SSTableReadMetricsCollector,0,12,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder,6,47,3,5,1,13,3,9,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SizeEstimatesRecorder,34,249,4,20,6,55,5,14,1,6
