GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiFormatFactory,0,10,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter.Builder,158,0,8,0,37,0,12,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiVersion,69,16,9,1,19,4,24,1,19,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat,103,28,4,0,29,8,18,4,16,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components.Types,3,13,0,0,1,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableWriterFactory,20,3,0,0,4,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReader.Builder,26,0,0,0,9,0,6,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableSpecificMetricsProviders,0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReaderLoadingBuilder,457,0,46,0,76,0,32,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableReaderFactory,25,3,0,0,5,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components,3,56,0,0,1,8,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,IndexEntry,0,18,0,0,0,7,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CollatedViewIndexBuilder,16,109,4,8,5,27,4,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex,335,609,49,39,61,129,53,52,13,43
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexSearcher,191,100,20,2,37,21,13,6,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex.new Index.Indexer() {...},199,134,36,12,39,28,28,11,6,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions,15,41,1,1,2,10,2,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},36,4,2,0,5,1,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},6,3,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},79,4,8,0,12,1,9,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},14,43,1,3,2,8,1,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},50,4,6,0,8,1,7,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},8,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,9,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,NumericValuesMeta,0,25,0,0,0,9,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,BlockPackedWriter,2,105,3,11,0,19,3,6,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,AbstractBlockPackedReader,123,241,26,20,18,50,20,10,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,MonotonicBlockPackedReader.new AbstractBlockPackedReader() {...},7,32,0,0,1,4,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,MonotonicBlockPackedReader,4,131,1,3,0,27,2,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,BlockPackedReader.new AbstractBlockPackedReader() {...},0,30,0,0,0,5,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,MonotonicBlockPackedWriter,28,117,3,9,5,21,3,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,AbstractBlockPackedWriter,16,128,3,9,2,33,3,10,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,BlockPackedReader,15,133,1,5,1,29,2,4,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.sai.disk.v1.bitpack,NumericValuesWriter,0,89,0,4,0,21,0,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection,8,283,2,18,1,59,2,17,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor,118,436,19,45,17,95,17,37,1,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver,45,407,4,30,3,79,7,34,3,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.AlwaysSpeculatingReadExecutor,31,0,2,0,8,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadRowsProtection,8,186,2,18,0,41,2,13,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadPartitionsProtection,29,276,6,16,1,50,6,12,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy.Kind,0,54,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadProtection,3,38,0,2,1,9,1,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.ResolveContext,0,48,0,6,0,7,0,6,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.new UnfilteredPartitionIterators.MergeListener() {...},0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.new UnfilteredPartitionIterators.MergeListener() {...},0,38,0,2,0,7,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,PercentileSpeculativeRetryPolicy,40,121,5,7,5,24,5,11,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AlwaysSpeculativeRetryPolicy,13,15,0,0,3,4,3,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.PartitionBuilder.new UnfilteredRowIterator() {...},4,57,0,2,1,11,1,11,1,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy,30,14,6,4,6,5,4,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.2.new UnfilteredRowIterators.MergeListener() {...},201,36,12,0,24,10,9,5,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.new UnfilteredPartitionIterator() {...},4,54,1,5,0,10,1,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.new UnfilteredPartitionIterators.MergeListener() {...},0,66,0,2,0,9,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.PartitionBuilder,75,205,8,14,11,47,8,12,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.SpeculatingReadExecutor,36,86,7,9,7,21,7,6,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ResponseResolver,32,47,3,1,5,13,2,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.NeverSpeculatingReadExecutor,0,23,0,4,0,6,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,NeverSpeculativeRetryPolicy,21,15,2,2,5,2,7,2,5,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.1.new UnfilteredRowIterators.MergeListener() {...},23,109,6,14,4,18,5,10,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReadCallback,82,348,16,48,6,77,13,32,1,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DigestResolver,109,140,12,22,18,32,11,16,2,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundary,16,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Serializer,42,288,7,27,4,56,7,23,0,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.DelayInjector,5,7,0,0,2,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectAllSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.LocalDataResponse,16,28,0,0,4,6,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange,248,139,39,7,46,25,30,19,8,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutableDeletionInfo.Builder,8,75,2,6,0,17,2,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush.new WrappedRunnable() {...},0,19,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClockAndCount,62,29,8,0,8,8,7,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery.new ReadQuery() {...},23,15,0,0,10,5,10,5,10,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PreHashedDecoratedKey,0,22,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.SelectionDeserializer,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.FlushReason,0,224,0,0,0,23,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders,9,60,5,11,0,11,4,7,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns,104,412,11,47,15,83,16,48,8,27
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new RepairedDataInfo() {...},6,4,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaries,114,235,32,30,14,46,24,23,2,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},6,133,2,8,2,24,3,10,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.Serializer,12,113,3,13,0,29,3,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,WriteType,0,84,0,0,0,9,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new LifecycleNewTracker() {...},4,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new Runnable() {...},0,111,0,4,0,13,0,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand,39,533,6,52,8,117,7,61,1,38
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.LegacySerializer,29,52,5,5,7,12,5,6,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBound,6,47,1,1,1,7,2,5,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.ForKey,3,13,1,3,1,1,2,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyPartitionIterator,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateVerbHandler,0,71,0,0,0,12,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredValidation,140,15,11,1,25,5,8,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling.ExpirationDateOverflowPolicy,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredRowIterator,1,26,2,2,0,6,2,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ConsistencyLevel,158,381,21,35,29,70,22,32,4,17
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators,3,55,0,4,1,11,1,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableSinglePartitionReadCommand,0,54,0,0,0,8,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.ArrayBackedSlices,228,341,45,35,44,66,28,27,2,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.SizeOnlyCacheableSerialization,0,45,0,4,0,9,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraTableWriteHandler,0,21,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MessageParams,0,43,0,2,0,14,0,8,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraKeyspaceWriteHandler,54,75,12,6,17,23,7,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling,132,42,13,4,17,13,10,4,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter,350,537,32,44,65,103,29,23,6,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Serializer,5,128,4,18,3,26,4,11,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Group,0,67,0,4,0,12,0,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation.CounterMutationSerializer,0,43,0,0,0,9,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace.BootstrapState,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Kind,0,34,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspaceMigrator41,329,453,43,23,29,51,31,17,5,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.RowPositionSerializer,0,90,0,8,0,21,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundary,49,13,0,0,6,3,5,2,5,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundOrBoundary,1,15,1,3,0,3,1,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Deserializer,0,29,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Keyspace,458,831,54,84,82,180,54,69,14,40
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation,270,282,41,10,53,61,28,28,6,24
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter.MovedSSTable,20,12,0,0,1,5,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutationVerbHandler,0,39,0,0,0,10,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation,170,418,31,30,31,93,27,28,4,20
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager,31,283,9,29,2,53,8,19,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectory,19,54,3,5,5,12,5,7,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.Serializer,0,52,0,0,0,9,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringComparator.ByteComparableClustering.new ByteSource() {...},30,89,8,10,4,19,5,6,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice,127,329,33,51,17,61,32,29,4,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundary,49,13,0,0,7,3,6,2,6,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.VirtualTablePartitionRangeReadCommand,0,51,0,0,0,8,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableGroup,0,39,0,2,0,7,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.RepairedDataPurger,4,35,0,0,1,12,1,7,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.RowBuilder,133,298,24,34,15,63,22,23,2,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},24,27,3,1,5,6,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,StorageHook,6,12,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.MutationBuilder,30,105,4,8,3,20,4,7,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionPurger,0,34,0,8,0,3,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery,2,7,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutationVerbHandler,9,78,0,2,4,23,2,8,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.FileType,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CachedHashDecoratedKey,11,28,1,1,2,9,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBound,14,50,1,1,3,9,4,7,3,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.new Slice() {...},10,7,2,0,2,2,3,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.RemoteDataResponse,0,8,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering,42,119,7,13,5,18,6,11,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBaseRowIterator,5,43,1,1,1,15,2,9,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractCompactionController,14,16,1,1,3,7,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.PartitionUpdateBuilder,76,139,11,7,14,28,10,7,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TypeSizes,27,68,2,8,6,21,7,14,5,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadExecutionController,65,225,13,21,16,51,12,22,3,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionInfo,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SchemaCQLHelper,34,106,1,3,3,19,4,9,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SnapshotDetailsTabularData,15,199,0,2,5,17,1,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo,89,185,13,25,12,37,16,29,6,20
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RejectException,16,4,0,0,6,2,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore,1899,3665,247,253,363,739,212,277,50,189
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateRequest.Serializer,0,30,0,0,0,7,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices,1,64,1,7,0,12,1,9,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},0,337,1,35,0,62,1,25,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.DigestResponse,18,16,1,1,4,7,5,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.Serializer,171,3,16,0,39,1,14,1,6,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder,8,18,0,0,1,4,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadQuery,58,16,8,0,10,2,8,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.new Transformation() {...},0,25,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SnapshotCommand,10,20,0,0,1,7,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Serializer,0,119,0,6,0,23,0,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Digest.new Digest() {...},12,4,2,0,3,1,2,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace.AvailableRanges,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.VersionedLocalRanges,0,7,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader,46,327,0,14,5,67,4,35,4,28
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter.Options.Builder,4,86,1,1,0,27,1,10,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.MutationSerializer,14,207,2,14,2,44,2,15,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns,63,201,15,27,6,34,14,24,3,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectories,59,72,10,4,10,14,9,6,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList.new AbstractIterator() {...},28,83,3,9,2,7,3,5,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList.new AbstractIterator() {...},0,27,0,2,0,4,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary.Serializer,13,66,2,2,5,15,2,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.SSTableLister,57,236,12,26,13,55,13,19,2,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.OnTxnErr,0,24,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Serializer,24,338,3,21,3,62,2,20,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBasePartitionIterator,4,6,0,0,1,4,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredDeserializer,13,177,4,16,3,44,4,16,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager.VersionedRangesAtEndpoint,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation.1.1.new Function() {...},0,41,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},5,6,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.ArrayBackedSlices.ComponentOfSlice,0,75,3,5,0,20,3,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList,569,1194,75,109,89,183,68,68,13,31
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundOrBoundary,16,15,3,3,3,3,3,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DisallowedDirectories,34,111,5,5,11,29,9,11,4,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories,506,1277,72,108,86,227,63,89,9,53
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Paging,52,77,5,9,8,14,8,7,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Serializer,115,292,28,34,21,68,23,21,2,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns.Serializer,284,257,45,27,67,60,29,18,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadRepairVerbHandler,0,19,0,0,0,5,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.InputCollector,21,190,6,22,6,41,4,18,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new Transformation() {...},0,11,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.ArrayBackedBuilder,57,134,10,10,8,24,10,12,2,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush,124,434,9,31,15,103,9,16,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SnapshotCommandSerializer,0,57,0,0,0,15,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractArrayClusteringPrefix,2,46,1,3,0,9,1,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractBufferClusteringPrefix,20,46,3,5,2,12,3,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateResponse,0,17,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadQuery,14,61,5,9,3,10,4,8,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractReadQuery,3,85,0,2,1,24,1,9,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.new WrappingUnfilteredRowIterator() {...},61,0,8,0,10,0,8,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse,158,33,14,0,25,8,11,5,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new SSTableReadsListener() {...},0,6,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},0,21,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommandVerbHandler,88,155,10,14,13,46,7,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,KeyspaceNotDefinedException,4,0,0,0,2,0,1,0,1,0
