GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,IGossiper,11,0,2,0,2,0,2,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,Gossiper.new IEndpointStateChangeSubscriber() {...},25,6,4,0,10,1,6,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,VersionedValue.VersionedValueFactory,357,6,0,0,49,3,34,1,34,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,IEndpointStateChangeSubscriber,7,0,0,0,7,0,7,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,Gossiper,4329,233,560,3,1030,50,414,5,132,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,ApplicationState,0,314,0,0,0,32,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.gms,FailureDetector,802,80,70,2,142,22,63,5,27,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiFormatFactory,0,10,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReader.Builder,26,0,0,0,9,0,6,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableSpecificMetricsProviders,0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter.Builder,158,0,8,0,37,0,12,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiVersion,69,16,9,1,19,4,24,1,19,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat,103,28,4,0,29,8,18,4,16,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReaderLoadingBuilder,457,0,46,0,76,0,32,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableReaderFactory,25,3,0,0,5,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components.Types,3,13,0,0,1,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components,3,56,0,0,1,8,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableWriterFactory,20,3,0,0,4,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.vint,VIntCoding.new FastThreadLocal() {...},3,3,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.vint,VIntCoding,528,162,46,10,117,40,55,17,31,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.vint,VIntCoding.VIntOutOfRangeException,8,0,0,0,3,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,DeserializationHelper,133,89,42,14,18,16,33,7,7,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Unfiltered,0,16,0,4,0,2,0,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIterator,2,13,2,4,0,3,2,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,CellPath,119,0,16,0,25,0,15,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,NativeCell,168,175,15,9,21,39,18,14,6,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,BufferCell,147,121,11,5,10,24,16,14,8,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,EncodingStats,111,198,20,20,9,41,16,12,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RangeTombstoneMarker,2,0,0,0,1,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Row.Merger.CellReducer,30,0,4,0,9,0,6,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Rows.new MergeIterator.Reducer() {...},276,0,40,0,44,0,24,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,BTreeRow.new AbstractCollection() {...},0,15,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,BTreeRow.Builder.CellResolver,115,23,18,2,24,6,10,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RowIterators,57,39,2,2,8,9,3,3,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Rows.StatsAccumulation,24,32,3,1,6,7,2,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,225,210,31,23,33,56,26,10,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,ColumnData.Reconciler,121,82,14,4,22,24,10,10,2,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,30,20,2,0,7,7,5,5,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,AbstractCell,479,137,71,19,59,25,53,13,11,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RangeTombstoneBoundaryMarker,249,147,32,14,29,25,37,13,16,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIterators,208,16,18,2,34,4,20,2,10,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredSource,8,0,0,0,1,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Row.Merger,64,165,18,16,17,36,17,7,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Rows,346,51,71,3,63,10,41,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Cells,251,110,60,24,53,24,43,12,8,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,BTreeRow.CellIterator,19,34,4,4,5,8,3,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,EncodingStats.Serializer,23,44,0,0,4,8,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,ArrayCell,111,59,8,0,10,15,12,8,8,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RowIterators.new Transformation() {...},34,0,2,0,6,0,4,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,ColumnData.new ColumnData.PostReconciliationFunction() {...},6,3,0,0,4,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIterators.UnfilteredRowMergeIterator.MergeReducer,57,68,14,4,12,16,10,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,BTreeRow,462,764,79,93,67,133,73,90,24,53
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,EncodingStats.Collector,35,123,3,17,10,36,6,16,3,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,BTreeRow.Builder,80,167,6,18,15,44,9,17,4,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Row.Merger.ColumnDataReducer,103,95,19,9,21,24,13,7,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,ComplexColumnData.Builder,52,3,6,0,13,1,7,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,WithOnlyQueriedData,20,0,0,0,6,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIterators.UnfilteredRowMergeIterator,106,219,24,22,24,52,20,13,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,AbstractUnfilteredRowIterator,0,46,0,0,0,17,0,9,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,8,330,5,49,0,73,5,36,0,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredSerializer,750,719,127,81,141,168,97,46,13,26
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,SerializationHelper,0,50,0,6,0,14,0,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,ComplexColumnData,591,45,89,3,87,11,86,3,40,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Cell.Serializer,214,276,78,60,29,61,56,19,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,AbstractRow,473,51,55,5,93,13,42,7,14,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RangeTombstoneMarker.Merger,192,40,36,2,38,13,23,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Cell,60,68,15,5,17,16,10,11,2,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,ColumnData,0,49,0,2,0,15,0,7,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,247,42,21,1,39,9,31,6,20,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,DeserializationHelper.Flag,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIterators.new Transformation() {...},52,0,2,0,8,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,UnfilteredRowIterators.new Transformation() {...},39,0,0,0,12,0,5,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,RowIterator,11,0,4,0,1,0,3,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Row.Deletion,78,99,13,7,7,23,12,16,4,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,PartitionSerializationException,35,0,0,0,5,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.rows,Unfiltered.Kind,0,24,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.filter,BloomFilterTracker,56,37,0,0,16,9,8,2,8,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.filter,BloomFilterMetrics,132,94,14,0,27,14,12,3,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CollatedViewIndexBuilder,125,0,12,0,32,0,10,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,PercentileSpeculativeRetryPolicy,124,37,12,0,22,7,13,3,7,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy,44,0,10,0,11,0,6,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.audit,AuditLogManager,582,44,47,3,155,13,50,3,25,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.audit,AuditLogOptions,65,85,7,1,13,16,6,3,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.audit,AuditLogFilter,88,116,22,6,12,26,14,6,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.audit,BinAuditLogger,88,0,8,0,28,0,10,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.audit,NoOpAuditLogger,4,3,0,0,3,2,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.audit,AuditLogFilter.IncludeExcludeHolder,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.obs,OffHeapBitSet,427,83,15,1,66,19,21,5,13,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.caching,TinyThreadLocalPool,11,7,0,0,3,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.caching,TinyThreadLocalPool.TinyPool,27,42,8,6,6,15,6,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.MutationSerializer,121,100,10,6,22,24,9,8,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundary,16,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Serializer,317,13,34,0,55,5,28,2,11,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns,120,144,21,21,14,26,20,18,6,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.DelayInjector,12,0,0,0,4,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectories,59,72,10,4,10,14,9,6,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList.new AbstractIterator() {...},28,83,3,9,2,7,3,5,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList.new AbstractIterator() {...},0,27,0,2,0,4,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectAllSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary.Serializer,46,33,4,0,12,8,5,3,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange,340,47,46,0,60,11,41,8,18,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.SSTableLister,198,95,28,10,43,25,24,8,6,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutableDeletionInfo.Builder,64,19,8,0,10,7,5,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush.new WrappedRunnable() {...},0,19,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.OnTxnErr,0,24,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Serializer,177,185,16,8,29,36,13,9,3,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredDeserializer,64,126,11,9,17,30,11,9,3,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PreHashedDecoratedKey,11,11,0,0,3,4,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager.VersionedRangesAtEndpoint,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},2,4,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},5,6,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList,796,967,107,77,111,161,88,48,17,27
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.SelectionDeserializer,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundOrBoundary,16,15,3,3,3,3,3,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.FlushReason,0,224,0,0,0,23,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders,15,54,3,13,2,9,3,8,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns,236,280,28,30,40,58,33,31,16,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DisallowedDirectories,97,48,10,0,28,12,15,5,10,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories,1293,490,135,45,217,96,123,29,44,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Paging,129,0,14,0,22,0,15,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new RepairedDataInfo() {...},6,4,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaries,243,106,52,10,37,23,40,7,9,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Serializer,246,161,43,19,49,40,32,12,7,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},139,0,10,0,26,0,13,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new LifecycleNewTracker() {...},4,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand,357,215,48,10,74,51,53,15,24,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns.Serializer,411,130,63,9,99,28,39,8,6,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.LegacySerializer,41,40,6,4,10,9,7,4,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBound,40,13,2,0,5,3,5,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.InputCollector,153,58,23,5,32,15,18,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new Transformation() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredValidation,127,28,8,4,21,9,8,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling.ExpirationDateOverflowPolicy,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.ArrayBackedBuilder,126,65,16,4,19,13,15,7,5,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush,155,403,13,27,26,92,13,12,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractArrayClusteringPrefix,39,9,4,0,6,3,5,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredRowIterator,13,14,4,0,2,4,4,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractBufferClusteringPrefix,44,22,7,1,7,7,4,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ConsistencyLevel,327,212,51,5,72,27,49,5,18,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadQuery,60,15,11,3,11,2,11,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractReadQuery,48,40,2,0,12,13,3,7,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators,40,18,4,0,10,2,6,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableSinglePartitionReadCommand,54,0,0,0,8,0,5,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.ArrayBackedSlices,551,18,80,0,104,6,52,3,12,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new SSTableReadsListener() {...},3,3,0,0,2,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.SizeOnlyCacheableSerialization,6,39,1,3,2,7,2,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},0,21,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraTableWriteHandler,0,21,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,KeyspaceNotDefinedException,4,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices,24,5,0,0,11,1,11,1,11,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraKeyspaceWriteHandler,71,58,12,6,22,18,10,5,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling,158,16,16,1,23,7,12,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter,877,10,76,0,164,4,50,2,12,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Serializer,130,3,22,0,28,1,14,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Group,17,50,1,3,3,9,3,4,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Kind,0,34,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Component,235,20,28,0,33,8,23,2,9,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.RowPositionSerializer,87,3,8,0,20,1,7,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder.OneClusteringBuilder,71,102,15,13,15,21,13,10,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundary,49,13,0,0,6,3,5,2,5,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundOrBoundary,1,15,1,3,0,3,1,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstone,46,15,6,0,7,6,6,3,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClustering,62,12,10,0,11,3,8,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Deserializer,29,0,0,0,3,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Keyspace,939,350,113,25,179,83,98,25,32,22
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation,388,164,45,6,74,40,40,16,16,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.InvalidDeletionTime,9,0,0,0,4,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns.Builder,32,105,7,19,4,20,7,12,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.new CBuilder() {...},30,3,0,0,9,1,9,1,9,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder.MultiClusteringBuilder,503,0,62,0,94,0,39,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.AbstractBuilder,0,40,0,0,0,14,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager,163,151,27,11,25,30,19,8,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PerDiskFlushExecutors,23,61,3,5,4,14,3,6,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo.ExpiringLivenessInfo,123,0,10,0,25,0,17,0,12,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.Deserializer,19,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClustering,27,20,6,2,5,5,6,3,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectory,23,50,3,5,6,11,6,6,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.Serializer,20,32,0,0,3,6,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice,361,95,70,14,58,20,49,12,9,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PaxosRepairHistoryLoader,32,6,4,0,7,1,3,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundary,44,18,0,0,6,4,5,3,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DecoratedKey,252,105,25,13,42,26,30,11,13,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.VirtualTablePartitionRangeReadCommand,51,0,0,0,8,0,5,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PostFlush,15,53,3,3,4,14,3,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableGroup,39,0,2,0,7,0,4,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.RowBuilder,236,195,37,21,31,47,25,20,1,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.QueryCancellationChecker,8,35,1,3,2,11,1,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},24,27,3,1,5,6,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyRowIterator,0,8,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,StorageHook,6,12,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime,47,189,8,24,6,38,10,27,2,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.CachedSerialization,0,18,0,0,0,6,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.MutationBuilder,30,105,4,8,3,20,4,7,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary,52,43,4,2,9,7,5,5,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionPurger,0,34,0,8,0,3,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery,9,0,0,0,4,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraWriteContext,1,30,1,1,0,11,1,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.FileType,34,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CachedHashDecoratedKey,39,0,2,0,11,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo.ExpiredLivenessInfo,37,0,4,0,8,0,7,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace,3799,816,218,12,585,146,199,17,86,15
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBound,17,47,1,1,4,8,5,6,4,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Kind,120,204,38,13,19,31,37,14,15,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.PartitionUpdateCollector,17,59,2,2,3,14,5,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.new Slice() {...},10,7,2,0,2,2,3,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,NativeClustering,128,217,14,8,21,40,16,10,6,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,IMutation,33,19,4,2,6,4,3,3,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering,89,72,12,8,10,13,9,8,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new PurgeFunction() {...},4,29,0,0,1,5,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Builder,154,75,26,6,32,17,21,4,5,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBaseRowIterator,12,36,2,0,2,14,3,8,2,8
