GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiFormatFactory,0,10,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableWriter.Builder,158,0,8,0,37,0,12,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiVersion,69,16,9,1,19,4,24,1,19,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat,103,28,4,0,29,8,18,4,16,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components.Types,3,13,0,0,1,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableWriterFactory,20,3,0,0,4,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReader.Builder,26,0,0,0,9,0,6,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableSpecificMetricsProviders,0,15,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiTableReaderLoadingBuilder,457,0,46,0,76,0,32,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.BtiTableReaderFactory,25,3,0,0,5,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.io.sstable.format.bti,BtiFormat.Components,3,56,0,0,1,8,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,IndexEntry,0,18,0,0,0,7,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CollatedViewIndexBuilder,125,0,12,0,32,0,10,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex,566,378,69,19,116,74,77,28,28,28
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexSearcher,191,100,20,2,37,21,13,6,2,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndex.new Index.Indexer() {...},207,126,37,11,45,22,31,8,7,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions,3,53,0,2,1,11,1,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},36,4,2,0,5,1,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},6,3,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},79,4,8,0,12,1,9,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},54,3,4,0,9,1,4,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},50,4,6,0,8,1,7,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},8,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.index.internal,CassandraIndexFunctions.new CassandraIndexFunctions() {...},0,9,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection,69,222,6,14,12,48,5,14,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor,121,433,21,43,17,95,18,36,1,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver,118,334,15,19,17,65,17,24,6,18
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.AlwaysSpeculatingReadExecutor,7,24,1,1,2,6,2,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadRowsProtection,127,67,16,4,22,19,11,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadPartitionsProtection,204,101,17,5,31,20,14,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy.Kind,0,54,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ShortReadProtection,3,38,1,1,1,9,2,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.ResolveContext,0,48,0,6,0,7,0,6,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.new UnfilteredPartitionIterators.MergeListener() {...},3,35,1,1,1,6,1,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,PercentileSpeculativeRetryPolicy,74,87,6,6,10,19,9,7,4,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AlwaysSpeculativeRetryPolicy,13,15,0,0,3,4,3,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.PartitionBuilder.new UnfilteredRowIterator() {...},4,57,0,2,1,11,1,11,1,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,SpeculativeRetryPolicy,30,14,6,4,6,5,4,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DataResolver.2.new UnfilteredRowIterators.MergeListener() {...},208,29,12,0,27,7,10,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.new UnfilteredPartitionIterator() {...},4,54,1,5,0,10,1,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.new UnfilteredPartitionIterators.MergeListener() {...},0,66,0,2,0,9,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.PartitionBuilder,98,182,11,11,14,44,10,10,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.SpeculatingReadExecutor,99,23,14,2,22,6,10,3,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ResponseResolver,32,47,3,1,5,13,2,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,AbstractReadExecutor.NeverSpeculatingReadExecutor,0,23,1,3,0,6,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,NeverSpeculativeRetryPolicy,21,15,2,2,5,2,7,2,5,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReplicaFilteringProtection.1.new UnfilteredRowIterators.MergeListener() {...},23,109,6,14,4,18,5,10,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,ReadCallback,167,263,37,27,22,61,28,17,2,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service.reads,DigestResolver,109,140,12,22,18,32,11,16,2,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryHolder.CompactionHistoryRow,0,98,0,0,0,23,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryPrinter.DefaultPrinter,9,119,3,5,2,23,3,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryPrinter,11,12,2,1,3,2,3,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.tools.nodetool.stats,CompactionHistoryHolder,2,114,1,5,0,29,1,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundary,16,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Serializer,34,296,5,29,4,56,5,25,0,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.DelayInjector,12,0,0,0,4,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectAllSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.LocalDataResponse,16,28,0,0,4,6,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange,258,129,41,5,49,22,32,17,9,17
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutableDeletionInfo.Builder,64,19,8,0,10,7,5,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush.new WrappedRunnable() {...},0,19,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PreHashedDecoratedKey,0,22,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.SelectionDeserializer,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.FlushReason,0,224,0,0,0,23,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders,9,60,5,11,0,11,4,7,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns,116,400,15,43,16,82,20,44,8,27
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new RepairedDataInfo() {...},6,4,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaries,152,197,36,26,19,41,28,19,4,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},139,0,10,0,26,0,13,0,8,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.Serializer,12,113,3,13,0,29,3,9,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,WriteType,0,84,0,0,0,9,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new LifecycleNewTracker() {...},4,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.new Runnable() {...},8,103,1,3,0,13,2,3,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand,172,400,26,32,34,91,27,41,8,31
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.LegacySerializer,37,44,5,5,9,10,6,5,3,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBound,40,13,2,0,5,3,5,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.ForKey,3,13,1,3,1,1,2,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyPartitionIterator,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateVerbHandler,0,71,0,0,0,12,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredValidation,140,15,11,1,25,5,8,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling.ExpirationDateOverflowPolicy,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredRowIterator,1,26,2,2,0,6,2,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ConsistencyLevel,226,313,33,23,46,53,32,22,7,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators,3,55,1,3,1,11,2,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableSinglePartitionReadCommand,54,0,0,0,8,0,5,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.ArrayBackedSlices,515,54,74,6,97,13,46,9,9,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.SizeOnlyCacheableSerialization,6,39,1,3,2,7,2,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraTableWriteHandler,0,21,0,0,0,7,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MessageParams,15,28,0,2,5,9,3,5,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraKeyspaceWriteHandler,57,72,12,6,18,22,8,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ExpirationDateOverflowHandling,87,87,9,8,13,17,8,6,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SSTableImporter,877,10,76,0,164,4,50,2,12,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.Serializer,5,128,5,17,3,26,5,10,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Group,6,61,1,3,1,11,1,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace.BootstrapState,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.Kind,0,34,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspaceMigrator41,329,453,43,23,29,51,31,17,5,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition.RowPositionSerializer,0,90,0,8,0,21,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBoundOrBoundary,1,15,1,3,0,3,1,2,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.Deserializer,0,29,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Keyspace,821,468,101,37,156,106,85,38,24,30
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation,277,275,39,12,55,59,30,26,9,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CounterMutation,588,0,61,0,124,0,55,0,24,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager,42,272,11,27,5,50,9,18,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectory,23,50,3,5,6,11,6,6,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.Serializer,0,52,0,0,0,9,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice,287,169,58,26,45,33,45,16,7,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.VirtualTablePartitionRangeReadCommand,3,48,0,0,1,7,1,4,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.VirtualTableGroup,39,0,2,0,7,0,4,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.RowBuilder,194,237,31,27,25,53,27,18,2,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},24,27,3,1,5,6,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,StorageHook,6,12,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.MutationBuilder,30,105,4,8,3,20,4,7,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionPurger,0,34,0,8,0,3,0,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadQuery,7,2,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MutationVerbHandler,9,78,0,2,4,23,2,8,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.FileType,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CachedHashDecoratedKey,11,28,1,1,2,9,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClusteringBound,29,35,1,1,5,7,6,5,5,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slice.new Slice() {...},10,7,2,0,2,2,3,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.RemoteDataResponse,0,8,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering,40,121,6,14,5,18,5,12,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBaseRowIterator,5,43,1,1,1,15,2,9,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractCompactionController,14,16,1,1,3,7,4,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.PartitionUpdateBuilder,85,130,11,7,16,26,11,6,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TypeSizes,35,60,2,8,7,20,8,13,6,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadExecutionController,90,200,16,18,22,45,16,18,4,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionInfo,0,3,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SchemaCQLHelper,73,67,3,1,8,14,8,5,6,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo,94,180,13,25,13,36,17,28,7,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RejectException,20,0,0,0,8,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore,3076,2488,336,164,606,496,324,165,122,117
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateRequest.Serializer,0,30,0,0,0,7,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices,9,56,2,6,1,11,3,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.new Transformation() {...},108,229,15,21,17,45,11,15,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices.new Slices.InOrderTester() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse.DigestResponse,18,16,1,1,4,7,5,4,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.Serializer,82,92,11,5,19,21,9,6,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder,0,26,0,0,0,5,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadQuery,65,9,8,0,11,1,9,1,5,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SinglePartitionReadCommand.new Transformation() {...},0,25,0,0,0,5,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Serializer,0,119,0,6,0,23,0,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Digest.new Digest() {...},16,0,2,0,4,0,3,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader,61,312,0,14,12,60,7,32,7,25
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.MutationSerializer,14,207,4,12,2,44,4,13,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns,72,192,16,26,7,33,16,22,4,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionPosition,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.DataDirectories,59,72,10,4,10,14,9,6,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary.Serializer,13,66,2,2,5,15,2,6,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.SSTableLister,135,158,22,16,32,36,22,10,5,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories.OnTxnErr,0,24,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Serializer,24,338,3,21,3,62,2,20,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyBasePartitionIterator,4,6,0,0,1,4,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,UnfilteredDeserializer,33,157,6,14,8,39,7,13,1,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DiskBoundaryManager.VersionedRangesAtEndpoint,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Clustering.new BufferClustering() {...},5,6,0,0,2,2,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RangeTombstoneList,1763,0,184,0,272,0,136,0,44,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClusteringBoundOrBoundary,16,15,3,3,3,3,3,2,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DisallowedDirectories,97,48,10,0,28,12,15,5,10,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Directories,870,913,102,78,148,165,87,65,22,40
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DataRange.Paging,67,62,9,5,9,13,10,5,4,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Serializer,162,245,30,32,31,58,23,21,4,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Columns.Serializer,298,243,47,25,70,57,30,17,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadRepairVerbHandler,0,19,0,0,0,5,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.InputCollector,142,69,21,7,29,18,16,6,3,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RepairedDataInfo.new Transformation() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.ArrayBackedBuilder,83,108,13,7,12,20,12,10,3,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.Flush,140,418,10,30,21,97,10,15,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractArrayClusteringPrefix,0,48,0,4,0,9,0,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractBufferClusteringPrefix,20,46,3,5,2,12,3,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,TruncateResponse,0,17,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadQuery,14,61,5,9,3,10,4,8,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,AbstractReadQuery,3,85,0,2,1,24,1,9,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadResponse,158,33,14,0,25,8,11,5,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new SSTableReadsListener() {...},0,6,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.new Transformation() {...},0,21,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommandVerbHandler,117,126,14,10,24,35,10,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,KeyspaceNotDefinedException,4,0,0,0,2,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Slices.SelectNoSlices,20,9,0,0,9,3,9,3,9,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SerializationHeader.Component,145,110,19,9,19,22,19,6,8,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder.OneClusteringBuilder,85,88,17,11,17,19,15,8,4,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ArrayClustering,23,51,6,4,5,9,6,4,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime.InvalidDeletionTime,9,0,0,0,4,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,RegularAndStaticColumns.Builder,4,133,1,25,0,24,1,18,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CBuilder.new CBuilder() {...},28,5,0,0,8,2,8,2,8,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,MultiCBuilder.MultiClusteringBuilder,372,131,50,12,67,27,33,6,5,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SimpleBuilders.AbstractBuilder,10,30,0,0,4,10,2,3,2,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PerDiskFlushExecutors,14,70,2,6,1,17,2,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo.ExpiringLivenessInfo,68,55,7,3,11,14,9,8,4,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyUnfilteredPartitionIterator,3,6,0,0,1,3,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,PartitionRangeReadCommand.Deserializer,0,19,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,BufferClustering,5,42,1,7,1,9,2,7,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PaxosRepairHistoryLoader,32,6,4,0,7,1,3,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DecoratedKey,183,174,16,22,30,38,17,24,8,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.PostFlush,15,53,3,3,4,14,3,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ReadCommand.QueryCancellationChecker,8,35,1,3,2,11,1,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,EmptyIterators.EmptyRowIterator,0,8,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,DeletionTime,47,189,10,22,8,36,11,26,2,19
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.CachedSerialization,0,18,0,0,0,6,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringBoundOrBoundary,90,5,6,0,15,1,9,1,6,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,CassandraWriteContext,1,30,1,1,0,11,1,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ColumnFamilyStore.RefViewFragment,4,12,0,0,2,5,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,LivenessInfo.ExpiredLivenessInfo,37,0,4,0,8,0,7,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,SystemKeyspace,2566,2049,151,79,395,336,149,67,51,50
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,ClusteringPrefix.Kind,140,184,46,5,24,26,43,8,16,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,Mutation.PartitionUpdateCollector,11,65,2,2,1,16,3,6,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db,IMutation,0,52,0,6,0,10,0,6,0,3
